Player,rate_per_min
Myles Turner,0.022882630749085014
NFaly Dante,0.03549697176717172
NaeQwan Tomlin,0.03082289056016558
Naji Marshall,0.034761311901578815
Naz Reid,0.030531589019822836
Neemias Queta,0.02591419499305638
Nick Richards,0.014649209193332898
Nick Smith Jr.,0.01469607623367605
Nickeil Alexander-Walker,0.02844813035168343
Nicolas Batum,0.03419005446597521
Nicolas Claxton,0.0312975632073942
Nigel Hayes,0.028729301414871657
Nikola Jokic,0.046787733685067306
Nikola Jovic,0.030731198669622806
Nikola Vucevic,0.024859389388247343
Nique Clifford,0.0324756185029301
Noah Clowney,0.02488383582021753
Noah Penda,0.02803717296528588
Nolan Traore,0.02124826357721067
Norman Powell,0.032517068160898416
OG Anunoby,0.04394873456126554
Obi Toppin,0.025621441454210823
Ochai Agbaji,0.029826753619392802
Olivier-Maxence Prosper,0.03331195689504575
Onyeka Okongwu,0.029615810444160937
Oso Ighodaro,0.027674508694977087
Ousmane Dieng,0.030762637740635305
P.J. Washington,0.029981475627226046
PJ Hall,0.04717413867012644
Pacome Dadiet,0.028717973203397466
Paolo Banchero,0.025146472254935857
Pascal Siakam,0.028747018020919873
Pat Connaughton,0.01942798684637342
Pat Spencer,0.027335593928292747
Patrick Williams,0.030717284985236088
Paul Reed,0.06284440121564276
Payton Pritchard,0.02985105561894711
Pelle Larsson,0.03717634421281511
Pete Nance,-0.016587139079091897
Peyton Watson,0.03162666914819697
Quentin Grimes,0.03387714250626422
Quenton Jackson,0.03597781767537999
Quinten Post,0.02602999418562972
RJ Barrett,0.023407580375888193
Rasheer Fleming,0.028416251183277022
RayJ Dennis,0.03644160626015663
Rayan Rupert,0.02747151509287301
Reed Sheppard,0.04794851974056984
Riley Minix,0.017282809768201016
Rob Dillingham,0.03588246711002328
Robert Williams,0.03116914850736039
Ron Holland II,0.038715509038544475
Royce ONeale,0.03233721577166605
Rudy Gobert,0.023133611610013222
Rui Hachimura,0.022665086088580498
Russell Westbrook,0.0462646062751428
Ryan Dunn,0.03180876517490957
Ryan Kalkbrenner,0.017736913428371477
Ryan Nembhard,0.034978977482496995
Ryan Rollins,0.05635756826590701
Saddiq Bey,0.024847790645004714
Sam Hauser,0.024783230092819093
Sam Merrill,0.02992468198710882
Sandro Mamukelashvili,0.02764892320792941
Santi Aldama,0.028478661424960906
Scottie Barnes,0.04245136900813176
Shaedon Sharpe,0.02777676120928353
Shai Gilgeous-Alexander,0.049957931769963174
Sidy Cissoko,0.02798554937141734
Simone Fontecchio,0.02542270833905251
Sion James,0.03054950200334573
Spencer Jones,0.032508143707561096
Stephen Curry,0.030975001354701857
Stephon Castle,0.03615528348001807
Steven Adams,0.028567005385557887
Svi Mykhailiuk,0.030571325043996445
Taelon Peter,0.0305195546078807
Tari Eason,0.05470068842933338
Taurean Prince,0.03292408611315663
Taylor Hendricks,0.03380065046561824
Terance Mann,0.03061819907656711
Terrence Shannon Jr.,0.027363579369810022
Tidjane Salaun,0.02521556473397411
Tim Hardaway Jr.,0.020768074497570635
Tobias Harris,0.0302345470994842
Tony Bradley,0.024308611037397614
Toumani Camara,0.044080355809789806
Trae Young,0.03379317745603003
Trayce Jackson-Davis,0.02038114707043789
Tre Johnson,0.02418271463310363
Tre Jones,0.041905289669393796
Tre Mann,0.03390983491578507
Trendon Watford,0.03005329419794724
Trey Murphy III,0.030233764439516066
Tristan Da Silva,0.024127535524250586
Tristan Vukcevic,0.029955229508106505
Tyler Kolek,0.038326927334024805
Tyrese Martin,0.02727721855799012
Tyrese Maxey,0.03540925656591365
Tyrese Proctor,0.032945902428915555
Tyson Etienne,0.038078649485884464
Tyus Jones,0.03508729515514744
VJ Edgecombe,0.04639442748897089
Victor Wembanyama,0.03654079194001468
Vince Williams Jr.,0.03069535432279112
Vit Krejci,0.03119563681525579
Walker Kessler,0.022047598534119674
Walter Clayton Jr.,0.03839580611138506
Wendell Carter Jr.,0.024271691086654435
Will Richard,0.04470240477498747
Will Riley,0.018362661117370352
Xavier Tillman,0.051471835675132714
Yang Hansen,0.020571573574496654
Yanic Konan Niederhauser,0.00502015626101981
Yves Missi,0.022285785366276917
Zaccharie Risacher,0.030536455638868892
Zach Lavine,0.022891921189940347
Zeke Nnaji,0.01917196183700466
Ziaire Williams,0.03372528053100667
Zion Williamson,0.03638527950293186
